Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Bedding size (product.metafields.shopify.bedding-size),Color (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Weight (LB),Volume (CUFT),Product Dimension (Inch),Color
latimer-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7270BK-4_07d1ea8b-4d73-4d08-b984-8226aa5c0fa2.jpg?v=1773558532,4,latimer-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
latimer-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7270BK-D-2_70e92243-96e5-4cd3-9c2a-f0bb2ad81f09.jpg?v=1773558532,5,latimer-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
latimer-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7270BK-D-3_a12ad3b2-391c-4eeb-bf43-9ff441a44b7e.jpg?v=1773558532,6,latimer-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
latimer-4-pc-queen-bedroom-set,Furniture of America - LATIMER 4 Pc. Queen Bedroom Set (FM7270BK-Q-4PC),"<p><span style=""color: Black""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Create a calm, coordinated retreat with LATIMER 4 Pc. Bedroom Set. Designed as a bedroom bedroom set, it pairs easily with surrounding decor. Its Contemporary styling keeps the room feeling polished yet comfortable. Crafted with Melamine Paper, Engineered Wood, Metal, then finished in Black tones to suit a range of interiors.<br>Product Dimensions: 62.5"" W x 84""D x 54"" H<br><strong>Size:</strong> Queen<br>Features<br>- LED on Headboard<br>- Gold Trim &amp; Gold Metal Bracket Legs<br>- Square Pulls<br>- Center Glide Drawers<br>- English Dovetail Construction<br>- Foundation Required</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand</strong>: color: Black<br>- <strong>Dresser</strong>: color: Black</p>
<p><strong>Materials:</strong> Melamine Paper, Engineered Wood, Metal<br><strong>Color:</strong> Black<br><strong>Weight:</strong> 352.16 lbs<br>
Volume : 44.7 CUFT</p><br>SKU : FM7270BK-Q-4PC",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, Furniture of America, Indoor Furniture, LATIMER, New Arrival, Quick Ship Furniture, LTL",TRUE,Title,Default Title,,,,,,,,FM7270BK-Q-4PC,159736.9983,shopify,deny,manual,1520,1527,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7270BK-1-Z_2f96730c-21fe-4940-a728-c38ddf8dadd1.jpg?v=1773558535,1,latimer-4-pc-queen-bedroom-set,FALSE,LATIMER 4 Pc. Queen Bedroom Set | GOODDEGG,The LATIMER Bedroom creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7270BK-1-Z_2f96730c-21fe-4940-a728-c38ddf8dadd1.jpg?v=1773558535,lb,,659,Active,352.16,44.7,"62.5""W X 84""D X 54""H",Black
latimer-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7270BK-2_cd0a145a-97c0-4f5d-b57f-ebedad3fd08e.jpg?v=1773558535,2,latimer-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
latimer-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7270BK-3_a2d68832-1cb5-4b11-a5c2-185337d1a005.jpg?v=1773558534,3,latimer-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
latimer-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7270BK-4_04ec8d2e-10b9-4722-bb57-1a645a00cd6c.jpg?v=1773558535,4,latimer-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
latimer-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7270BK-D-2_90527190-a54f-4829-9a1f-1f72f747225b.jpg?v=1773558534,5,latimer-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
latimer-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7270BK-D-3_4535dd6f-7c88-408a-8b2b-99b811212344.jpg?v=1773558534,6,latimer-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
lafayette-5-pc-queen-bedroom-set-with-chest,Furniture of America - LAFAYETTE 5 Pc. Queen Bedroom Set w/ Chest (FM71501GY-Q-5PC-C),"<p><span style=""color: Weathered Gray""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>LAFAYETTE 5 Pc. Bedroom Set w/Chest completes the bedroom with a relaxed, pulled-together look. As a bedroom bedroom set, it is designed to coordinate with matching pieces. The Transitional character adds definition without feeling heavy. With Solid Rubberwood, Oak Veneer, Engineered Wood, Fabric, Metal, Other construction and Weathered Gray tones, it blends durability with visual warmth.<br>Product Dimensions: 63.5"" W x 88""D x 64"" H<br><strong>Size:</strong> Queen<br>Features<br>- LED on Headboard<br>- Felt-Lined Top Drawers<br>- UV-Stained Lower Drawers<br>- Ball-Bearing Glide<br>- French Front &amp; English Back Dovetail Drawers<br>- Stainless Steal Posts<br>- Marble Top on Nightstand<br>- Linear Metal Handles<br>- Foundation Required</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand w/Marble Top</strong>: color: Weathered Gray<br>- <strong>Dresser</strong>: color: Weathered Gray<br>- <strong>Chest</strong>: color: Weathered Gray</p>
<p><strong>Materials:</strong> Solid Rubberwood, Oak Veneer, Engineered Wood, Fabric, Metal, Other<br><strong>Color:</strong> Weathered Gray<br><strong>Weight:</strong> 750.61 lbs<br>
Volume : 96.6 CUFT</p><br>SKU : FM71501GY-Q-5PC-C",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, Furniture of America, Indoor Furniture, LAFAYETTE, New Arrival, Quick Ship Furniture, LTL",TRUE,Title,Default Title,,,,,,,,FM71501GY-Q-5PC-C,340471.0142,shopify,deny,manual,4245,4254,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM71501GY-1-Z_022d1016-ec1f-42fd-b6b9-5793c9e77a6e.jpg?v=1773558537,1,lafayette-5-pc-queen-bedroom-set-with-chest,FALSE,LAFAYETTE 5 Pc. Queen Bedroom Set w/ Chest | GOODDEGG,The LAFAYETTE Bedroom w/ Chest creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM71501GY-1-Z_022d1016-ec1f-42fd-b6b9-5793c9e77a6e.jpg?v=1773558537,lb,,1858,Active,750.61,96.6,"63.5""W X 88""D X 64""H",Weathered Gray
lafayette-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM71501GY-2_bdde22dd-f279-4f80-abdb-bd5c0e093c6c.jpg?v=1773558537,2,lafayette-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
lafayette-5-pc-queen-bedroom-set-with-2ns,Furniture of America - LAFAYETTE 5 Pc. Queen Bedroom Set w/ 2NS (FM71501GY-Q-5PC-2NS),"<p><span style=""color: Weathered Gray""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Create a calm, coordinated retreat with LAFAYETTE 5 Pc. Bedroom Set w/2NS. Designed as a bedroom bedroom set, it pairs easily with surrounding decor. Its Transitional styling keeps the room feeling polished yet comfortable. Crafted with Solid Rubberwood, Oak Veneer, Engineered Wood, Fabric, Metal, Other, then finished in Weathered Gray tones to suit a range of interiors.<br>Product Dimensions: 63.5"" W x 88""D x 64"" H<br><strong>Size:</strong> Queen<br>Features<br>- LED on Headboard<br>- Felt-Lined Top Drawers<br>- UV-Stained Lower Drawers<br>- Ball-Bearing Glide<br>- French Front &amp; English Back Dovetail Drawers<br>- Stainless Steal Posts<br>- Marble Top on Nightstand<br>- Linear Metal Handles<br>- Foundation Required</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand w/Marble Top</strong>: color: Weathered Gray<br>- <strong>Dresser</strong>: color: Weathered Gray</p>
<p><strong>Materials:</strong> Solid Rubberwood, Oak Veneer, Engineered Wood, Fabric, Metal, Other<br><strong>Color:</strong> Weathered Gray<br><strong>Weight:</strong> 653.1 lbs<br>
Volume : 76.9 CUFT</p><br>SKU : FM71501GY-Q-5PC-2NS",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, Furniture of America, Indoor Furniture, LAFAYETTE, New Arrival, Quick Ship Furniture, LTL",TRUE,Title,Default Title,,,,,,,,FM71501GY-Q-5PC-2NS,296240.9954,shopify,deny,manual,3800,3807,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM71501GY-1-Z_f9de5c58-3c49-4ff2-98e6-0cc4fb468dc4.jpg?v=1773558539,1,lafayette-5-pc-queen-bedroom-set-with-2ns,FALSE,LAFAYETTE 5 Pc. Queen Bedroom Set w/ 2NS | GOODDEGG,The LAFAYETTE Bedroom w/ 2NS creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM71501GY-1-Z_f9de5c58-3c49-4ff2-98e6-0cc4fb468dc4.jpg?v=1773558539,lb,,1639,Active,653.1,76.9,"63.5""W X 88""D X 64""H",Weathered Gray
lafayette-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM71501GY-2_115e00d9-aca4-44e6-9351-32d3f9807f07.jpg?v=1773558539,2,lafayette-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
lafayette-4-pc-queen-bedroom-set,Furniture of America - LAFAYETTE 4 Pc. Queen Bedroom Set (FM71501GY-Q-4PC),"<p><span style=""color: Weathered Gray""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>LAFAYETTE 4 Pc. Bedroom Set brings a restful, finished feel to the bedroom. This bedroom bedroom set is made to fit naturally into the room. A Transitional profile gives the space a refined, approachable look. Built from Solid Rubberwood, Oak Veneer, Engineered Wood, Fabric, Metal, Other and finished in Weathered Gray tones for a clean, cohesive look.<br>Product Dimensions: 63.5"" W x 88""D x 64"" H<br><strong>Size:</strong> Queen<br>Features<br>- LED on Headboard<br>- Felt-Lined Top Drawers<br>- UV-Stained Lower Drawers<br>- Ball-Bearing Glide<br>- French Front &amp; English Back Dovetail Drawers<br>- Stainless Steal Posts<br>- Marble Top on Nightstand<br>- Linear Metal Handles<br>- Foundation Required</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand w/Marble Top</strong>: color: Weathered Gray<br>- <strong>Dresser</strong>: color: Weathered Gray</p>
<p><strong>Materials:</strong> Solid Rubberwood, Oak Veneer, Engineered Wood, Fabric, Metal, Other<br><strong>Color:</strong> Weathered Gray<br><strong>Weight:</strong> 547.64 lbs<br>
Volume : 65.8 CUFT</p><br>SKU : FM71501GY-Q-4PC",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, Furniture of America, Indoor Furniture, LAFAYETTE, New Arrival, Quick Ship Furniture, LTL",TRUE,Title,Default Title,,,,,,,,FM71501GY-Q-4PC,248405.008,shopify,deny,manual,3170,3177,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM71501GY-1-Z_5df91f36-6243-4e2a-9104-25872c1e0b1c.jpg?v=1773558540,1,lafayette-4-pc-queen-bedroom-set,FALSE,LAFAYETTE 4 Pc. Queen Bedroom Set | GOODDEGG,The LAFAYETTE Bedroom creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM71501GY-1-Z_5df91f36-6243-4e2a-9104-25872c1e0b1c.jpg?v=1773558540,lb,,1379,Active,547.64,65.8,"63.5""W X 88""D X 64""H",Weathered Gray
lafayette-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM71501GY-2_63bc29e6-ab11-4e1b-b7e2-0179e9964312.jpg?v=1773558541,2,lafayette-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
kirkham-5-pc-queen-bedroom-set-with-chest,Furniture of America - KIRKHAM 5 Pc. Queen Bedroom Set w/ Chest (FM7213WN-Q-5PC-CHEST),"<p><span style=""color: Walnut""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>KIRKHAM 5 Pc. Bedroom Set w/Chest brings a restful, finished feel to the bedroom. This bedroom bedroom set is made to fit naturally into the room. A Transitional profile gives the space a refined, approachable look. With Solid Rubberwood, Okume Veneer, Engineered Wood construction and Walnut tones, it blends durability with visual warmth.<br>Product Dimensions: 63.5"" W x 83.5""D x 52.5"" H<br><strong>Size:</strong> Queen<br>Features<br>- Metal Center Glide<br>- English Dovetail Drawers<br>- Zinc Iron Bronze Metal Knob<br>- Foundation Required</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nighstand</strong>: color: Walnut<br>- <strong>Drawer Dresser 7</strong>: color: Walnut<br>- <strong>Chest</strong>: color: Walnut</p>
<p><strong>Materials:</strong> Solid Rubberwood, Okume Veneer, Engineered Wood<br><strong>Color:</strong> Walnut<br><strong>Weight:</strong> 477.02 lbs<br>
Volume : 65.9 CUFT</p><br>SKU : FM7213WN-Q-5PC-CHEST",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, Furniture of America, Indoor Furniture, KIRKHAM, New Arrival, Quick Ship Furniture, LTL",TRUE,Title,Default Title,,,,,,,,FM7213WN-Q-5PC-CHEST,216372.9952,shopify,deny,manual,2205,2214,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7213WN-1-Z_8bb9ec21-fe97-44b7-8343-c75596361f1c.jpg?v=1773558542,1,kirkham-5-pc-queen-bedroom-set-with-chest,FALSE,KIRKHAM 5 Pc. Queen Bedroom Set w/ Chest | GOODDEGG,The KIRKHAM Bedroom w/ Chest creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7213WN-1-Z_8bb9ec21-fe97-44b7-8343-c75596361f1c.jpg?v=1773558542,lb,,1018,Active,477.02,65.9,"63.5""W X 83.5""D X 52.5""H",Walnut
kirkham-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7213WN-2_33d89076-03ea-4039-a54e-ee95cc44f80a.jpg?v=1773558542,2,kirkham-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
kirkham-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7213WN-3_ff1cb7c8-baa7-4f46-b6b1-ea9ba8aad61b.jpg?v=1773558542,3,kirkham-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
kirkham-5-pc-queen-bedroom-set-with-2ns,Furniture of America - KIRKHAM 5 Pc. Queen Bedroom Set w/ 2NS (FM7213WN-Q-5PC-2NS),"<p><span style=""color: Walnut""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>KIRKHAM 5 Pc. Bedroom Set w/2NS completes the bedroom with a relaxed, pulled-together look. As a bedroom bedroom set, it is designed to coordinate with matching pieces. The Transitional character adds definition without feeling heavy. Crafted with Solid Rubberwood, Okume Veneer, Engineered Wood, then finished in Walnut tones to suit a range of interiors.<br>Product Dimensions: 63.5"" W x 83.5""D x 52.5"" H<br><strong>Size:</strong> Queen<br>Features<br>- Metal Center Glide<br>- English Dovetail Drawers<br>- Zinc Iron Bronze Metal Knob<br>- Foundation Required</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nighstand</strong>: color: Walnut<br>- <strong>Drawer Dresser 7</strong>: color: Walnut</p>
<p><strong>Materials:</strong> Solid Rubberwood, Okume Veneer, Engineered Wood<br><strong>Color:</strong> Walnut<br><strong>Weight:</strong> 383.38 lbs<br>
Volume : 53.8 CUFT</p><br>SKU : FM7213WN-Q-5PC-2NS",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, Furniture of America, Indoor Furniture, KIRKHAM, New Arrival, Quick Ship Furniture, LTL",TRUE,Title,Default Title,,,,,,,,FM7213WN-Q-5PC-2NS,173898.016,shopify,deny,manual,1820,1827,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7213WN-1-Z_af411ea3-f19a-47a3-98c0-f3b95d1ae5da.jpg?v=1773558544,1,kirkham-5-pc-queen-bedroom-set-with-2ns,FALSE,KIRKHAM 5 Pc. Queen Bedroom Set w/ 2NS | GOODDEGG,The KIRKHAM Bedroom w/ 2NS creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7213WN-1-Z_af411ea3-f19a-47a3-98c0-f3b95d1ae5da.jpg?v=1773558544,lb,,889,Active,383.38,53.8,"63.5""W X 83.5""D X 52.5""H",Walnut
kirkham-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7213WN-2_530151c9-0b57-4697-a5c5-2341cd3562a5.jpg?v=1773558544,2,kirkham-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
kirkham-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7213WN-3_da1ab762-f5fe-4a07-92f0-7fcfcb44d2c9.jpg?v=1773558544,3,kirkham-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
kirkham-4-pc-queen-bedroom-set,Furniture of America - KIRKHAM 4 Pc. Queen Bedroom Set (FM7213WN-Q-4PC),"<p><span style=""color: Walnut""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Create a calm, coordinated retreat with KIRKHAM 4 Pc. Bedroom Set. Designed as a bedroom bedroom set, it pairs easily with surrounding decor. Its Transitional styling keeps the room feeling polished yet comfortable. Built from Solid Rubberwood, Okume Veneer, Engineered Wood and finished in Walnut tones for a clean, cohesive look.<br>Product Dimensions: 63.5"" W x 83.5""D x 52.5"" H<br><strong>Size:</strong> Queen<br>Features<br>- Metal Center Glide<br>- English Dovetail Drawers<br>- Zinc Iron Bronze Metal Knob<br>- Foundation Required</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nighstand</strong>: color: Walnut<br>- <strong>Drawer Dresser 7</strong>: color: Walnut</p>
<p><strong>Materials:</strong> Solid Rubberwood, Okume Veneer, Engineered Wood<br><strong>Color:</strong> Walnut<br><strong>Weight:</strong> 341.51 lbs<br>
Volume : 46.4 CUFT</p><br>SKU : FM7213WN-Q-4PC",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, Furniture of America, Indoor Furniture, KIRKHAM, New Arrival, Quick Ship Furniture, LTL",TRUE,Title,Default Title,,,,,,,,FM7213WN-Q-4PC,154906.0128,shopify,deny,manual,1580,1587,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7213WN-1-Z_45eac728-e1b1-4568-baaa-eab7d5e1cdec.jpg?v=1773558547,1,kirkham-4-pc-queen-bedroom-set,FALSE,KIRKHAM 4 Pc. Queen Bedroom Set | GOODDEGG,The KIRKHAM Bedroom creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7213WN-1-Z_45eac728-e1b1-4568-baaa-eab7d5e1cdec.jpg?v=1773558547,lb,,749,Active,341.51,46.4,"63.5""W X 83.5""D X 52.5""H",Walnut
kirkham-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7213WN-2_c0272d73-0d87-4962-9578-02002f8d2f14.jpg?v=1773558547,2,kirkham-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
kirkham-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7213WN-3_c2907a6b-7248-47f7-a0e9-09c415ac3792.jpg?v=1773558546,3,kirkham-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
kenyada-5-pc-queen-bedroom-set-with-chest,Furniture of America - KENYADA 5 Pc. Queen Bedroom Set w/ Chest (FM7421ES-Q-5PC-CHEST),"<p><span style=""color: Espresso""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Create a calm, coordinated retreat with KENYADA 5 Pc. Bedroom Set w/Chest. Designed as a bedroom bedroom set, it pairs easily with surrounding decor. Its Contemporary styling keeps the room feeling polished yet comfortable. Built from Solid Wood, Engineered Wood and finished in Espresso tones for a clean, cohesive look.<br>Product Dimensions: BED: 58.5"" W x 86.5""D x 65"" H<br><strong>Size:</strong> Queen<br>Features<br>- Panel Headboard and Footboard<br>- Gold Accent Trim<br>- English Dovetail Front and French Dovetail Back<br>- Felt-lined Top Drawer<br>- Full-extension Drawer</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand</strong>: color: Espresso<br>- <strong>Dresser</strong>: color: Espresso<br>- <strong>Chest</strong>: color: Espresso</p>
<p><strong>Materials:</strong> Solid Wood, Engineered Wood<br><strong>Color:</strong> Espresso<br><strong>Weight:</strong> 645.8 lbs<br>
Volume : 87.4 CUFT</p><br>SKU : FM7421ES-Q-5PC-CHEST",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, Furniture of America, Indoor Furniture, KENYADA, New Arrival, Quick Ship Furniture, LTL",TRUE,Title,Default Title,,,,,,,,FM7421ES-Q-5PC-CHEST,292929.9979,shopify,deny,manual,2942,3264,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7421ES-1-Z_df0920b1-9eb1-4041-80b3-c1b34d8ef99c.jpg?v=1773558548,1,kenyada-5-pc-queen-bedroom-set-with-chest,FALSE,KENYADA 5 Pc. Queen Bedroom Set w/ Chest | GOODDEGG,The KENYADA Bedroom w/ Chest creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7421ES-1-Z_df0920b1-9eb1-4041-80b3-c1b34d8ef99c.jpg?v=1773558548,lb,,1378,Active,645.8,87.4,"BED: 58.5""W X 86.5""D X 65""H",Espresso
kenyada-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7421ES-4_a4de4586-03fa-40ab-9917-d7264a133113.jpg?v=1773558548,2,kenyada-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
